,timestamp,ACC_0,ACC_1,ACC_2,GYRO_0,GYRO_1,GYRO_2,MAG_0,MAG_1,MAG_2,PRESS,LIGHT,label,ACC_012,ACC_01,ACC_02,ACC_12,GYRO_012,GYRO_01,GYRO_02,GYRO_12,MAG_012,MAG_01,MAG_02,MAG_12
1698,157090635496293.7,-12.38752862,-0.971889078,-3.875122355,-2.60609194,-0.403341607,4.7910261135543255,14.98097766118307,41.91600930107403,-56.84329082,1023.2876138536277,718.2777755525279,1,13.015836777562056,12.425595911498533,12.979500708396914,3.995139752893372,5.468850964674739,2.6371195750409875,5.453956950884736,4.807974175521262,72.19793098733275,44.51271197548618,58.78426152571739,70.62656403342015
1699,157090668829627.03,-14.24510936,0.7221593997203893,0.7269952567746691,-3.611492801,-0.278225503,4.0756134237359305,13.441791277797508,34.64006755831009,-57.88278245,1023.2776652681721,721.1133973775195,1,14.281917829816683,14.263402637318446,14.26364829554596,1.0247127899940451,5.452606208442521,3.6221940429261124,5.445503193824497,4.085099045326765,68.78250167997845,37.156641845034386,59.42304483036822,67.45628795449957
1700,157090702162960.38,-8.160084813,2.6127987612949366,2.224638662169161,-6.510826795,-1.367324816,3.1446266087866523,10.472348222883745,29.569282720381686,-68.19185276,1023.2571750454073,712.7355016549623,1,8.852271951264624,8.568179592067887,8.457895798,3.431579016,7.358608511058743,6.652852223696024,7.230459326064069,3.429031009169843,75.06091752905714,31.368974447679975,68.99129554,74.32678698156259
1701,157090735496293.72,-13.45091381,2.3776816253053465,2.414952524670647,-3.218630623,-1.519864347,4.122077499070353,9.454539379815152,21.810069676491032,-73.33700987,1023.2429717901964,689.0979107673081,1,13.87128141164268,13.659445534302284,13.665982514611565,3.389006581245868,5.446199925322665,3.559434045,5.229828486015874,4.393348443019699,77.09334906824765,23.771147514957477,73.9439337,76.51141193
1702,157090768829627.06,-10.24806189,7.659456633809107,13.710403377364825,-4.2146438,-3.986312952,3.984547413615001,3.3657274633801166,19.049525711608442,-83.49024241,1023.2471145030444,682.3385665774562,1,18.75273871009906,12.794141173177312,17.11718239676277,15.70485392148743,7.037793077646342,5.801199299491509,5.799986246210325,5.6362495543476285,85.70200189911117,19.344574205574602,83.55805586344157,85.63588621692136
1703,157090802162960.4,-18.48498158,-8.112254303,11.910136101577645,-6.422415297,-3.530555332,1.7381040859051717,-0.963564043,17.621753387732134,-93.70802628,1023.2373255785374,736.5269237,1,23.43831384125359,20.186708839308018,21.989676801699996,14.410413312461925,7.532147436571539,7.328863431174779,6.653452040579215,3.935203522488224,95.35538179397047,17.648077745860352,93.71298012877311,95.35051327291318
1704,157090835496293.75,-15.21305594,-7.766898511,16.309490951124953,-1.740768605,-6.887178836,-1.14040634,-2.952405257,20.718830692175743,-102.3728468,1023.2276471118599,895.7398119543957,1,23.616970138595367,17.081035783654293,22.303285992182122,18.06444595228607,7.194722668898513,7.103767145865524,2.0810578936616926,6.980956878915257,104.49012588564344,20.92813040029106,102.41541125410068,104.44840693278702
1705,157090868829627.1,-10.76347594,-8.601909917,14.595323960731402,-2.337684057,-8.333918114,-3.395943435,-5.360063405,22.684838975445533,-109.9104161,1023.2177692192377,1202.751856655791,1,20.071590622674844,13.778434911322424,18.134935784212928,16.941556473518673,9.297923945,8.655573804036786,4.122765887691181,8.999256799252795,112.35493655541994,23.309487318387905,110.04103711357207,112.2270087308231
1706,157090902162960.44,-10.0308306,-18.69279646,11.039630643241578,-1.684709331,-8.313602307,-6.973228415,-8.736129409,28.463173866361313,-115.684628,1023.2169130643131,1651.5304381371757,1,23.91467430102353,21.214103850618738,14.91613245227257,21.709308702247863,10.980899024023318,8.482583854296676,7.173852525690394,10.850893873136137,119.45461641605058,29.773683406605475,116.01402120674494,119.13473643759707
1707,157090935496293.78,-7.52253296,-19.06009195,6.552391513779068,1.6401775577990547,-7.717060334,-9.662658538,-10.03892791,30.158278418671856,-118.1664907,1023.2275708046027,2173.671605417829,1,21.513006344694936,20.49086643939296,9.976088245,20.154923464453006,12.474380651947886,7.889436141012461,9.800875086,12.366082250599181,122.3667494023888,31.785245489287338,118.59215657929867,121.95425898947067
